Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Training""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:37,2019-10-31 13:42:37,0.578s,PASSED
"verifyTextPresent(""Training"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:42:37,2019-10-31 13:42:38,0.413s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:38,2019-10-31 13:42:38,0.447s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:38,2019-10-31 13:42:39,0.480s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:39,2019-10-31 13:42:39,0.460s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Reading""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:39,2019-10-31 13:42:40,0.648s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:40,2019-10-31 13:42:40,0.579s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Newsletter""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:40,2019-10-31 13:42:41,0.636s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:41,2019-10-31 13:42:41,0.468s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Create account""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:41,2019-10-31 13:42:42,0.608s,PASSED
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_username""), ""test123@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:42:42,2019-10-31 13:42:43,0.567s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Create account_password""), ""qP8g4ZP8zmxOyEuCUr69QQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:42:43,2019-10-31 13:42:43,0.424s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Sign in""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:43,2019-10-31 13:42:43,0.401s,PASSED
"setText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Email_email""), ""test@welfare.ie"")",Chrome 78.0.3904.70,,,2019-10-31 13:42:43,2019-10-31 13:42:44,0.594s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/input_Password_password""), ""Wt9tj4kC2zrPXzAR6+1IxQ=="")",Chrome 78.0.3904.70,,,2019-10-31 13:42:44,2019-10-31 13:42:44,0.392s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/button_Register""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:44,2019-10-31 13:42:45,0.417s,PASSED
closeBrowser(),Chrome 78.0.3904.70,,,2019-10-31 13:42:45,2019-10-31 13:42:45,0.158s,PASSED
,,,,,,,
Test Cases/QuickHandsOnTestCase1,Chrome 78.0.3904.70,,,2019-10-31 13:42:45,2019-10-31 13:43:24,38.816s,FAILED
"openBrowser("""")",Chrome 78.0.3904.70,,,2019-10-31 13:42:45,2019-10-31 13:42:46,1.207s,PASSED
"navigateToUrl(""http://192.168.56.101/"")",Chrome 78.0.3904.70,,,2019-10-31 13:42:46,2019-10-31 13:42:47,0.527s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Contact""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:47,2019-10-31 13:42:48,0.741s,PASSED
"verifyTextPresent(""Contact"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:42:48,2019-10-31 13:42:48,0.278s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:48,2019-10-31 13:42:48,0.452s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:48,2019-10-31 13:42:49,0.423s,PASSED
"verifyTextPresent(""Resources"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:42:49,2019-10-31 13:42:49,0.262s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:49,2019-10-31 13:42:49,0.396s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Training""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:49,2019-10-31 13:42:50,0.417s,PASSED
"verifyTextPresent(""Training"", false)",Chrome 78.0.3904.70,,,2019-10-31 13:42:50,2019-10-31 13:42:50,0.261s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:50,2019-10-31 13:42:51,0.397s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:51,2019-10-31 13:42:51,0.533s,PASSED
takeScreenshot(),Chrome 78.0.3904.70,,,2019-10-31 13:42:51,2019-10-31 13:42:52,0.421s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Reading""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:52,2019-10-31 13:42:52,0.507s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Resources""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:52,2019-10-31 13:42:52,0.465s,PASSED
"click(findTestObject(""Object Repository/Page_Mad Irish Hacking Academy/a_Newsletter""))",Chrome 78.0.3904.70,,,2019-10-31 13:42:52,2019-10-31 13:43:24,31.336s,FAILED
